,interceptor_skill_mean,interceptor_skill_sum,interceptor_skill_stdev,interceptor_actiondelay_mean,interceptor_actiondelay_sum,detector_skill_mean,detector_skill_sum,detector_skill_stdev,detector_actiondelay_mean,detector_actiondelay_sum,detector_reportdelay_mean,detector_reportdelay_sum,scout_skill_mean,scout_skill_sum,scout_skill_stdev,scout_actiondelay_mean,scout_actiondelay_sum,scout_reportdelay_mean,scout_reportdelay_sum,exploiter_skill_mean,exploiter_skill_sum,exploiter_skill_stdev,exploiter_actiondelay_mean,exploiter_actiondelay_sum,Number of Routers,Degree of Network,Num Defenders,Num Defender Scouts,Num Attackers,Num AttackerScouts,Attacker Move Chance,Vul Spawn Delay,Router Vul Chance,Router Comp Chance,Vul Detection Rate,Comp Detection Rate,Num Ticks,Mean Offline,Max Offline,Mean Vulnerable,Max Vulnerable,Mean Compromised,Max Compromised,Metric 2,Metric 3
0,0.500419179730557,2.5020958986527853,0.01993137488933786,1.0,5.0,0.5184683700369843,2.5923418501849214,0.08185523674202226,1.0,5.0,1.0,5.0,0.47123565313357174,0.9424713062671435,0.02867818338849957,1.0,2.0,1.0,2.0,0.5130674474613152,4.104539579690521,0.11447307983221885,1.0,8.0,100,1,10,5,10,2,35,1,5,5,15,20,1000,54.353,100,35.765,100,0.035765,13,1,1
0,0.5337497760547552,2.6687488802737755,0.10459923189541201,1.0,5.0,0.47254532252235953,2.3627266126117976,0.0948904194304393,1.0,5.0,1.0,5.0,0.48010047324011507,0.9602009464802301,0.015784854930342918,1.0,2.0,1.0,2.0,0.47646626234723094,3.8117300987778475,0.07227023696360514,1.0,8.0,100,1,10,5,10,2,35,1,5,5,15,20,1000,43.771,100,44.264,93,0.044264,15,1,1
0,0.44687150919504076,2.234357545975204,0.07346934512016369,1.0,5.0,0.48771234957152954,2.438561747857648,0.052739316700518096,1.0,5.0,1.0,5.0,0.6104284468577617,1.2208568937155233,0.03119819687594526,1.0,2.0,1.0,2.0,0.5423751111255477,4.339000889004382,0.0817919058273727,1.0,8.0,100,1,10,5,10,2,35,1,5,5,15,20,1000,45.668,100,42.935,96,0.042935,23,1,1
0,0.4793881620703061,2.3969408103515306,0.07266528031345901,1.0,5.0,0.5165676545373437,2.5828382726867183,0.09846291798296333,1.0,5.0,1.0,5.0,0.47727618732080407,0.9545523746416081,0.046932327658000164,1.0,2.0,1.0,2.0,0.5311708761386899,4.249367009109519,0.1413110978664153,1.0,8.0,100,1,10,5,10,2,35,1,5,5,15,20,1000,48.874,100,41.219,96,0.041219,12,1,1
0,0.5036099423564082,2.5180497117820413,0.06875916286041749,1.0,5.0,0.5148315749656224,2.5741578748281118,0.028333655253018245,1.0,5.0,1.0,5.0,0.5037857148335467,1.0075714296670935,0.05959165511391471,1.0,2.0,1.0,2.0,0.44978459048768166,3.5982767239014533,0.07378261513620155,1.0,8.0,100,1,10,5,10,2,40,1,5,5,15,20,1000,49.13,100,40.012,96,0.040012,12,1,1
0,0.5189345828511902,2.594672914255951,0.09525262267946971,1.0,5.0,0.43347248514104625,2.1673624257052313,0.06567192335153381,1.0,5.0,1.0,5.0,0.4830534727592113,0.9661069455184226,0.025214041583566757,1.0,2.0,1.0,2.0,0.4467736530820705,3.574189224656564,0.08623246273150331,1.0,8.0,100,1,10,5,10,2,40,1,5,5,15,20,1000,59.188,100,30.239,95,0.030239,13,1,1
0,0.46506589407443827,2.3253294703721914,0.09253302117537247,1.0,5.0,0.40875827495299255,2.0437913747649628,0.08949170505678491,1.0,5.0,1.0,5.0,0.5685159128746656,1.1370318257493313,0.17514222006285646,1.0,2.0,1.0,2.0,0.5077670267903253,4.062136214322602,0.09074840246457365,1.0,8.0,100,1,10,5,10,2,40,1,5,5,15,20,1000,54.732,100,34.933,97,0.034933,16,1,1
0,0.4812954951557599,2.4064774757787997,0.07309986362171153,1.0,5.0,0.5153954103971723,2.5769770519858612,0.09360598935115688,1.0,5.0,1.0,5.0,0.4284210258715673,0.8568420517431345,0.12530785456163673,1.0,2.0,1.0,2.0,0.4958555216925149,3.966844173540119,0.1043311177850057,1.0,8.0,100,1,10,5,10,2,40,1,5,5,15,20,1000,60.137,100,28.953,95,0.028953,12,1,1
0,0.4596133594291869,2.2980667971459345,0.07219988530834862,1.0,5.0,0.48407604939359183,2.420380246967959,0.10575590137981207,1.0,5.0,1.0,5.0,0.4564338988705061,0.9128677977410122,0.1260187547135365,1.0,2.0,1.0,2.0,0.45793031805203666,3.6634425444162932,0.07979652724365738,1.0,8.0,100,1,10,5,10,2,40,1,5,5,15,20,1000,44.219,100,46.461,92,0.0464609999999999,13,1,1
0,0.52182725857644,2.6091362928821997,0.1169400270082387,1.0,5.0,0.5484887473807293,2.7424437369036463,0.09481068329393653,1.0,5.0,1.0,5.0,0.49560485597497983,0.9912097119499597,0.012568439187388314,1.0,2.0,1.0,2.0,0.5245166328087667,4.196133062470134,0.08940612923062873,1.0,8.0,100,1,10,5,10,2,45,1,5,5,15,20,1000,49.681,100,41.315,98,0.041315,13,1,1
0,0.4410303793529013,2.2051518967645065,0.10333862746208072,1.0,5.0,0.6197856968866589,3.0989284844332943,0.05196251541850375,1.0,5.0,1.0,5.0,0.4956921450414561,0.9913842900829122,0.011316013940500748,1.0,2.0,1.0,2.0,0.4716571348688605,3.773257078950884,0.13286740669686375,1.0,8.0,100,1,10,5,10,2,45,1,5,5,15,20,1000,40.686,100,47.462,95,0.047462,14,1,1
0,0.5040756585528432,2.520378292764216,0.11801051694669404,1.0,5.0,0.5077088913193509,2.5385444565967545,0.023883398880779366,1.0,5.0,1.0,5.0,0.6534979295602148,1.3069958591204296,0.17596848152567832,1.0,2.0,1.0,2.0,0.5107447307788961,4.085957846231169,0.10476125199153892,1.0,8.0,100,1,10,5,10,2,45,1,5,5,15,20,1000,45.916,100,42.553,95,0.042553,12,1,1
0,0.5263051749082662,2.6315258745413312,0.10218850678691108,1.0,5.0,0.5325793166539111,2.6628965832695557,0.0676827284477777,1.0,5.0,1.0,5.0,0.44687294071910516,0.8937458814382103,0.07897029787879983,1.0,2.0,1.0,2.0,0.47598702371924284,3.8078961897539427,0.06154044962667089,1.0,8.0,100,1,10,5,10,2,45,1,5,5,15,20,1000,51.019,100,37.747,91,0.037747,11,1,1
0,0.5421468111450702,2.710734055725351,0.048748886185572174,1.0,5.0,0.4895662617307751,2.4478313086538757,0.10044459528179048,1.0,5.0,1.0,5.0,0.5432608144656941,1.0865216289313882,0.09255337438741398,1.0,2.0,1.0,2.0,0.5177373400950818,4.141898720760654,0.1055321778822918,1.0,8.0,100,1,10,5,10,2,45,1,5,5,15,20,1000,52.197,100,36.228,92,0.036228,12,1,1
0,0.46146821692907586,2.3073410846453792,0.14692348560610158,1.0,5.0,0.5167941060028179,2.58397053001409,0.10563338911593471,1.0,5.0,1.0,5.0,0.5652250997204114,1.1304501994408227,0.10681705885437928,1.0,2.0,1.0,2.0,0.5361007838754253,4.288806271003402,0.0891205575958616,1.0,8.0,100,1,10,5,10,2,5,1,5,5,15,20,1000,46.27,100,42.822,96,0.042822,13,1,1
0,0.477399344401638,2.38699672200819,0.16857121376164852,1.0,5.0,0.4269560690764288,2.134780345382144,0.15699207841746393,1.0,5.0,1.0,5.0,0.5706932694652427,1.1413865389304854,0.12280358675854573,1.0,2.0,1.0,2.0,0.49245728178075715,3.939658254246057,0.10270752208994076,1.0,8.0,100,1,10,5,10,2,5,1,5,5,15,20,1000,42.825,100,46.86,100,0.04686,19,1,1
0,0.46661600601680775,2.3330800300840386,0.14358482987376725,1.0,5.0,0.4852835681385459,2.4264178406927295,0.09751768103062554,1.0,5.0,1.0,5.0,0.5289094936909875,1.057818987381975,0.04177349501694805,1.0,2.0,1.0,2.0,0.4948931420737923,3.9591451365903385,0.07311924648085891,1.0,8.0,100,1,10,5,10,2,5,1,5,5,15,20,1000,47.872,100,41.036,96,0.041036,12,1,1
0,0.5197544247969288,2.5987721239846437,0.10334026146746789,1.0,5.0,0.4641743423432601,2.3208717117163005,0.03989158939367453,1.0,5.0,1.0,5.0,0.48115641308216495,0.9623128261643299,0.12295383118628198,1.0,2.0,1.0,2.0,0.4999579518021688,3.9996636144173503,0.0844948150800792,1.0,8.0,100,1,10,5,10,2,5,1,5,5,15,20,1000,47.412,100,42.376,96,0.042376,15,1,1
0,0.5279982151472066,2.6399910757360328,0.05078950670197362,1.0,5.0,0.5151018633527866,2.575509316763933,0.11376721916138154,1.0,5.0,1.0,5.0,0.43183930743433435,0.8636786148686687,0.07769554291325308,1.0,2.0,1.0,2.0,0.4800557042150929,3.8404456337207433,0.10700682338718151,1.0,8.0,100,1,10,5,10,2,5,1,5,5,15,20,1000,48.686,100,39.641,95,0.0396409999999999,14,1,1
0,0.5100830754292325,2.5504153771461624,0.08216795355387992,1.0,5.0,0.4901960430978578,2.450980215489289,0.06200714755392624,1.0,5.0,1.0,5.0,0.48294834485411586,0.9658966897082317,0.1028427934262892,1.0,2.0,1.0,2.0,0.5443122111803509,4.354497689442807,0.07948627093509707,1.0,8.0,100,1,10,5,10,2,50,1,5,5,15,20,1000,39.315,100,49.731,95,0.049731,14,1,1
0,0.4682707077771898,2.341353538885949,0.03221610820384947,1.0,5.0,0.5508066758692245,2.7540333793461227,0.07096031492750184,1.0,5.0,1.0,5.0,0.4084921518554355,0.816984303710871,0.10584533693393093,1.0,2.0,1.0,2.0,0.4675564579530254,3.7404516636242033,0.08700196913851098,1.0,8.0,100,1,10,5,10,2,50,1,5,5,15,20,1000,53.224,100,36.662,93,0.036662,17,1,1
0,0.48986478795678395,2.4493239397839197,0.07167654369903785,1.0,5.0,0.5238823368815058,2.619411684407529,0.12579073257897463,1.0,5.0,1.0,5.0,0.4187697137349765,0.837539427469953,0.0764752799668212,1.0,2.0,1.0,2.0,0.48422089751872766,3.8737671801498212,0.09574696439571667,1.0,8.0,100,1,10,5,10,2,50,1,5,5,15,20,1000,46.498,100,41.812,94,0.0418119999999999,12,1,1
0,0.5403747309214696,2.701873654607348,0.11023669227626862,1.0,5.0,0.5052978395997855,2.5264891979989272,0.1163195335546732,1.0,5.0,1.0,5.0,0.5806388145042275,1.161277629008455,0.060235724546693035,1.0,2.0,1.0,2.0,0.4571002108218323,3.656801686574658,0.05671597474193489,1.0,8.0,100,1,10,5,10,2,50,1,5,5,15,20,1000,42.087,100,47.036,93,0.047036,12,1,1
0,0.5143381937856824,2.5716909689284115,0.1076952108869489,1.0,5.0,0.5324880886286583,2.662440443143291,0.10953295877564583,1.0,5.0,1.0,5.0,0.48483181703425304,0.9696636340685061,0.028720520233573053,1.0,2.0,1.0,2.0,0.5140468420802387,4.112374736641909,0.14382051701639825,1.0,8.0,100,1,10,5,10,2,50,1,5,5,15,20,1000,51.867,100,37.881,92,0.037881,14,1,1
0,0.6147476398995233,3.0737381994976163,0.03561343768870248,1.0,5.0,0.4207535771997587,2.1037678859987934,0.0670587328785826,1.0,5.0,1.0,5.0,0.5262381299524642,1.0524762599049284,0.04350963193853592,1.0,2.0,1.0,2.0,0.49232804387403506,3.9386243509922805,0.0525844560431776,1.0,8.0,100,1,10,5,10,2,55,1,5,5,15,20,1000,51.971,100,37.646,97,0.037646,13,1,1
0,0.5093742765825815,2.5468713829129075,0.053098729213648985,1.0,5.0,0.4563179221145153,2.2815896105725764,0.10231720389234128,1.0,5.0,1.0,5.0,0.5572862553244067,1.1145725106488134,0.1426244215852735,1.0,2.0,1.0,2.0,0.5025756888068111,4.020605510454489,0.06549451850071787,1.0,8.0,100,1,10,5,10,2,55,1,5,5,15,20,1000,44.089,100,46.709,97,0.046709,26,1,1
0,0.4969000604287103,2.4845003021435517,0.1269483776921205,1.0,5.0,0.47740270176244615,2.3870135088122306,0.043443285863676996,1.0,5.0,1.0,5.0,0.537699785141553,1.075399570283106,0.10454764512432793,1.0,2.0,1.0,2.0,0.42584172306939827,3.406733784555186,0.09822907685735614,1.0,8.0,100,1,10,5,10,2,55,1,5,5,15,20,1000,52.54,100,38.167,99,0.038167,11,1,1
0,0.446242314723445,2.231211573617225,0.06169392688120535,1.0,5.0,0.5159439820497931,2.5797199102489654,0.11503972832420034,1.0,5.0,1.0,5.0,0.3894701946200153,0.7789403892400306,0.037493968567444046,1.0,2.0,1.0,2.0,0.4371824989074461,3.4974599912595687,0.08349875446420321,1.0,8.0,100,1,10,5,10,2,55,1,5,5,15,20,1000,42.928,100,46.269,96,0.046269,14,1,1
0,0.44844698654247833,2.2422349327123916,0.10228018878529882,1.0,5.0,0.5431176751188735,2.715588375594368,0.030974104847553093,1.0,5.0,1.0,5.0,0.5357606921243672,1.0715213842487343,0.04545087165964685,1.0,2.0,1.0,2.0,0.4887552170392508,3.9100417363140063,0.12159076083037433,1.0,8.0,100,1,10,5,10,2,55,1,5,5,15,20,1000,42.815,100,46.572,96,0.046572,14,1,1
0,0.5256096664855154,2.628048332427577,0.10687897838423914,1.0,5.0,0.4675328999282211,2.3376644996411056,0.10198873541115205,1.0,5.0,1.0,5.0,0.3430589584986046,0.6861179169972093,0.06868782945391809,1.0,2.0,1.0,2.0,0.5002630329505207,4.002104263604165,0.07908015933222824,1.0,8.0,100,1,10,5,10,2,60,1,5,5,15,20,1000,49.181,100,39.38,95,0.03938,13,1,1
0,0.564021582855325,2.820107914276625,0.07034726428435058,1.0,5.0,0.4886249721538974,2.443124860769487,0.09060980056402292,1.0,5.0,1.0,5.0,0.5740469529348283,1.1480939058696567,0.004447160748383202,1.0,2.0,1.0,2.0,0.4504293149020893,3.6034345192167145,0.1774663286051604,1.0,8.0,100,1,10,5,10,2,60,1,5,5,15,20,1000,49.473,100,39.707,98,0.039707,13,1,1
0,0.5191498683580106,2.595749341790053,0.06394308533216628,1.0,5.0,0.49481639660504995,2.4740819830252496,0.09665903349737343,1.0,5.0,1.0,5.0,0.5134241998407197,1.0268483996814395,0.08342614514742813,1.0,2.0,1.0,2.0,0.522617697484819,4.180941579878552,0.06849037520235236,1.0,8.0,100,1,10,5,10,2,60,1,5,5,15,20,1000,39.552,100,49.657,96,0.049657,17,1,1
0,0.45352585100303144,2.2676292550151573,0.046286301930841704,1.0,5.0,0.456687134971303,2.283435674856515,0.18391210225868496,1.0,5.0,1.0,5.0,0.6391936176904316,1.2783872353808632,0.07221564072211259,1.0,2.0,1.0,2.0,0.5146242330950759,4.116993864760607,0.08660426648094631,1.0,8.0,100,1,10,5,10,2,60,1,5,5,15,20,1000,45.475,100,43.818,91,0.0438179999999999,15,1,1
0,0.4745713532890269,2.3728567664451345,0.05893779920512199,1.0,5.0,0.5471910299517851,2.735955149758926,0.0845027774411675,1.0,5.0,1.0,5.0,0.6567218793285301,1.3134437586570602,0.07685093411588063,1.0,2.0,1.0,2.0,0.43805114001138146,3.5044091200910517,0.07238032674346169,1.0,8.0,100,1,10,5,10,2,60,1,5,5,15,20,1000,60.86,92,30.047,96,0.030047,7,1,1
0,0.510074967557678,2.55037483778839,0.0866833424173026,1.0,5.0,0.5320315612634097,2.6601578063170486,0.09499601307915988,1.0,5.0,1.0,5.0,0.5794199998156118,1.1588399996312235,0.06248736492014346,1.0,2.0,1.0,2.0,0.5126153809970039,4.100923047976031,0.07483985212217262,1.0,8.0,100,1,10,5,10,2,65,1,5,5,15,20,1000,49.159,100,38.746,98,0.038746,15,1,1
0,0.5753145956285624,2.8765729781428115,0.07375640478501494,1.0,5.0,0.45881024800894527,2.2940512400447264,0.06388415414423915,1.0,5.0,1.0,5.0,0.4539083114876912,0.9078166229753823,0.057963497178605106,1.0,2.0,1.0,2.0,0.5071872467385222,4.057497973908178,0.04979054729049523,1.0,8.0,100,1,10,5,10,2,65,1,5,5,15,20,1000,43.008,100,46.477,98,0.046477,13,1,1
0,0.45703233214033034,2.2851616607016516,0.10418904494452565,1.0,5.0,0.38548778082230417,1.927438904111521,0.13350378503489507,1.0,5.0,1.0,5.0,0.47011569643821405,0.9402313928764281,0.11907319747665454,1.0,2.0,1.0,2.0,0.5151507424976336,4.121205939981069,0.07270416458553472,1.0,8.0,100,1,10,5,10,2,65,1,5,5,15,20,1000,46.001,100,42.971,97,0.0429709999999999,13,1,1
0,0.4580187000249724,2.290093500124862,0.07984706793773376,1.0,5.0,0.5641861497119292,2.820930748559646,0.057637981509596516,1.0,5.0,1.0,5.0,0.5485931429100901,1.0971862858201802,0.030018736419753368,1.0,2.0,1.0,2.0,0.48125802344419516,3.8500641875535613,0.12197201201869541,1.0,8.0,100,1,10,5,10,2,65,1,5,5,15,20,1000,57.437,100,32.062,93,0.032062,14,1,1
0,0.4680693857549575,2.3403469287747876,0.14240603630005622,1.0,5.0,0.4858236978287647,2.4291184891438236,0.05560606715351157,1.0,5.0,1.0,5.0,0.4909475756580542,0.9818951513161084,0.008423388893811555,1.0,2.0,1.0,2.0,0.45552312498551945,3.6441849998841556,0.10592742253348258,1.0,8.0,100,1,10,5,10,2,65,1,5,5,15,20,1000,55.995,100,33.341,97,0.033341,8,1,1
0,0.5521224201742532,2.7606121008712656,0.11469824292515876,1.0,5.0,0.452960827116363,2.264804135581815,0.1466957558140658,1.0,5.0,1.0,5.0,0.6057037479362316,1.2114074958724632,0.047307434216953395,1.0,2.0,1.0,2.0,0.5141386435948712,4.113109148758969,0.12067308242543032,1.0,8.0,100,1,10,5,10,2,70,1,5,5,15,20,1000,51.983,100,35.25,98,0.03525,8,1,1
0,0.43963494450521373,2.1981747225260686,0.08016563519313581,1.0,5.0,0.5916598987705319,2.9582994938526594,0.102715362995371,1.0,5.0,1.0,5.0,0.4946722283628393,0.9893444567256786,0.0463691777619133,1.0,2.0,1.0,2.0,0.45980453722018527,3.678436297761482,0.10140353046746839,1.0,8.0,100,1,10,5,10,2,70,1,5,5,15,20,1000,47.888,100,40.492,92,0.040492,12,1,1
0,0.4908299107646438,2.454149553823219,0.11647674349243357,1.0,5.0,0.4505032014541278,2.252516007270639,0.15072641428345976,1.0,5.0,1.0,5.0,0.42824433520805916,0.8564886704161183,0.10386072190950073,1.0,2.0,1.0,2.0,0.5129073778803726,4.10325902304298,0.06757976897219496,1.0,8.0,100,1,10,5,10,2,70,1,5,5,15,20,1000,54.282,100,34.763,91,0.0347629999999999,11,1,1
0,0.5755670080640509,2.877835040320255,0.07962271069873995,1.0,5.0,0.5386667511079398,2.6933337555396992,0.053484728374693744,1.0,5.0,1.0,5.0,0.5563807189784638,1.1127614379569275,0.050995024820986674,1.0,2.0,1.0,2.0,0.5835708990751979,4.668567192601583,0.10586332524516946,1.0,8.0,100,1,10,5,10,2,70,1,5,5,15,20,1000,61.243,100,28.43,95,0.02843,11,1,1
0,0.4995642029032501,2.4978210145162505,0.136871854653161,1.0,5.0,0.5097720242843856,2.548860121421928,0.0837924804273311,1.0,5.0,1.0,5.0,0.5272324475618945,1.054464895123789,0.11054221801372613,1.0,2.0,1.0,2.0,0.4511190260425153,3.6089522083401224,0.13901496553666762,1.0,8.0,100,1,10,5,10,2,70,1,5,5,15,20,1000,44.729,100,44.148,95,0.044148,10,1,1
0,0.4349600391302997,2.1748001956514984,0.11104494816730745,1.0,5.0,0.4247216756007033,2.1236083780035164,0.12210810776468523,1.0,5.0,1.0,5.0,0.5052917966099575,1.010583593219915,0.07938826982562304,1.0,2.0,1.0,2.0,0.4608208791402413,3.6865670331219302,0.1294498762137031,1.0,8.0,100,1,10,5,10,2,75,1,5,5,15,20,1000,42.186,100,46.781,92,0.0467809999999999,20,1,1
0,0.4320857293631642,2.160428646815821,0.11187188752427216,1.0,5.0,0.46005921526189636,2.3002960763094817,0.1079625548431776,1.0,5.0,1.0,5.0,0.5411949537702481,1.0823899075404961,0.01791316960401067,1.0,2.0,1.0,2.0,0.5268734731228416,4.214987784982733,0.09604912272278653,1.0,8.0,100,1,10,5,10,2,75,1,5,5,15,20,1000,57.073,100,30.647,89,0.0306469999999999,11,1,1
0,0.511165552775659,2.555827763878295,0.07782661029117845,1.0,5.0,0.5758873211781654,2.8794366058908274,0.0598695825918156,1.0,5.0,1.0,5.0,0.4308464509704929,0.8616929019409858,0.11685274074216756,1.0,2.0,1.0,2.0,0.483445039431055,3.86756031544844,0.10877848347921813,1.0,8.0,100,1,10,5,10,2,75,1,5,5,15,20,1000,56.386,100,33.153,96,0.033153,12,1,1
0,0.4844600782557218,2.422300391278609,0.08695442138756597,1.0,5.0,0.5241487942863761,2.6207439714318803,0.06013956205674991,1.0,5.0,1.0,5.0,0.451235772725072,0.902471545450144,0.10284793130036103,1.0,2.0,1.0,2.0,0.5291346318828538,4.2330770550628305,0.07797553554460912,1.0,8.0,100,1,10,5,10,2,75,1,5,5,15,20,1000,51.192,100,38.581,96,0.038581,14,1,1
0,0.47151174998568457,2.357558749928423,0.09244402665916487,1.0,5.0,0.44678019621481013,2.2339009810740507,0.08675518464759535,1.0,5.0,1.0,5.0,0.5405358093164665,1.081071618632933,0.04110290949542507,1.0,2.0,1.0,2.0,0.5196105953427057,4.156884762741646,0.07593332588295554,1.0,8.0,100,1,10,5,10,2,75,1,5,5,15,20,1000,48.526,100,40.202,96,0.040202,14,1,1
0,0.5002038940316587,2.501019470158293,0.025941078075121027,1.0,5.0,0.4803273039408101,2.4016365197040503,0.04577862192289388,1.0,5.0,1.0,5.0,0.4569696975882126,0.9139393951764252,0.07334203489017375,1.0,2.0,1.0,2.0,0.4122413061573472,3.2979304492587778,0.068926471035413,1.0,8.0,100,1,10,5,10,2,80,1,5,5,15,20,1000,48.972,100,40,94,0.04,9,1,1
0,0.5166538469847687,2.5832692349238435,0.15665650861638578,1.0,5.0,0.47603934515400975,2.3801967257700487,0.09150183200478162,1.0,5.0,1.0,5.0,0.441275042177249,0.882550084354498,0.1239749380677148,1.0,2.0,1.0,2.0,0.45439398751587007,3.6351519001269605,0.14571522699675685,1.0,8.0,100,1,10,5,10,2,80,1,5,5,15,20,1000,50.452,100,39.603,92,0.039603,12,1,1
0,0.49119536653904944,2.455976832695247,0.1324349618626211,1.0,5.0,0.5325558519486523,2.6627792597432616,0.11213712572863405,1.0,5.0,1.0,5.0,0.4931885686451245,0.986377137290249,0.038822886248738496,1.0,2.0,1.0,2.0,0.5326794462874893,4.2614355702999145,0.10683135928664217,1.0,8.0,100,1,10,5,10,2,80,1,5,5,15,20,1000,47.845,100,40.986,99,0.0409859999999999,13,1,1
0,0.46480982675665655,2.3240491337832827,0.04947511335626886,1.0,5.0,0.5025127413932927,2.5125637069664637,0.1950416556019777,1.0,5.0,1.0,5.0,0.5086573682386173,1.0173147364772346,0.025154301450976486,1.0,2.0,1.0,2.0,0.4326656159420457,3.461324927536366,0.09347795888071533,1.0,8.0,100,1,10,5,10,2,80,1,5,5,15,20,1000,41.857,100,47.511,97,0.047511,15,1,1
0,0.5019671008943252,2.5098355044716256,0.12227497259918783,1.0,5.0,0.49401619176637046,2.4700809588318524,0.0697727807347709,1.0,5.0,1.0,5.0,0.5611140089777792,1.1222280179555584,0.014479554881659947,1.0,2.0,1.0,2.0,0.46316338347000624,3.70530706776005,0.13794488893622564,1.0,8.0,100,1,10,5,10,2,80,1,5,5,15,20,1000,44.82,100,45.473,97,0.045473,13,1,1
0,0.5872443041575418,2.936221520787709,0.13207431851882095,1.0,5.0,0.5615792539778923,2.807896269889462,0.03282765613772331,1.0,5.0,1.0,5.0,0.4022689614095434,0.8045379228190868,0.0005480922173808324,1.0,2.0,1.0,2.0,0.4565240922988034,3.6521927383904274,0.13409641318972756,1.0,8.0,100,1,10,5,10,2,85,1,5,5,15,20,1000,58.821,100,30.712,93,0.030712,14,1,1
0,0.4785093935595214,2.392546967797607,0.07353829115615493,1.0,5.0,0.5236643478126662,2.6183217390633313,0.05370025319012834,1.0,5.0,1.0,5.0,0.4372193038774157,0.8744386077548314,0.12931354893160021,1.0,2.0,1.0,2.0,0.49730766009909755,3.9784612807927804,0.08771125163288203,1.0,8.0,100,1,10,5,10,2,85,1,5,5,15,20,1000,44.991,100,43.998,96,0.0439979999999999,13,1,1
0,0.48494688582954915,2.4247344291477457,0.13638367078529628,1.0,5.0,0.4934323518508357,2.4671617592541786,0.10778454168130579,1.0,5.0,1.0,5.0,0.4901215943606858,0.9802431887213716,0.12973057482968214,1.0,2.0,1.0,2.0,0.5472161503327135,4.377729202661708,0.07596973246302753,1.0,8.0,100,1,10,5,10,2,85,1,5,5,15,20,1000,53.89,100,34.239,91,0.034239,18,1,1
0,0.5086213515876447,2.543106757938223,0.0823229422610693,1.0,5.0,0.5100119734560918,2.550059867280459,0.06329670911699728,1.0,5.0,1.0,5.0,0.3510455675101538,0.7020911350203076,0.028909818633794444,1.0,2.0,1.0,2.0,0.5432005366675865,4.345604293340692,0.10011834108981636,1.0,8.0,100,1,10,5,10,2,85,1,5,5,15,20,1000,51.7,100,36.41,92,0.03641,13,1,1
0,0.49627835785589774,2.481391789279489,0.08983488838420603,1.0,5.0,0.5726744482632701,2.8633722413163505,0.06817162276373752,1.0,5.0,1.0,5.0,0.6186019047091471,1.2372038094182942,0.05559166372987458,1.0,2.0,1.0,2.0,0.48887487064338886,3.910998965147111,0.1262497438402413,1.0,8.0,100,1,10,5,10,2,85,1,5,5,15,20,1000,57.083,100,31.242,94,0.031242,11,1,1
0,0.4990334964199964,2.495167482099982,0.10528579449984327,1.0,5.0,0.5009784914696711,2.5048924573483555,0.08425390493544377,1.0,5.0,1.0,5.0,0.42304065043930317,0.8460813008786063,0.023370013173608845,1.0,2.0,1.0,2.0,0.46965103621040205,3.7572082896832164,0.1412376210959278,1.0,8.0,100,1,10,5,10,2,90,1,5,5,15,20,1000,47.699,100,42.005,98,0.042005,15,1,1
0,0.5536448615054367,2.7682243075271833,0.09711271280945394,1.0,5.0,0.5144199549478601,2.5720997747393004,0.039771734174734924,1.0,5.0,1.0,5.0,0.5540056245563676,1.1080112491127352,0.07396561828959171,1.0,2.0,1.0,2.0,0.43775759340582987,3.502060747246639,0.07496600175418663,1.0,8.0,100,1,10,5,10,2,90,1,5,5,15,20,1000,53.11,100,35.301,92,0.035301,16,1,1
0,0.5160028519873563,2.5800142599367812,0.10474647854238918,1.0,5.0,0.5411109034771485,2.7055545173857425,0.10285856262822754,1.0,5.0,1.0,5.0,0.49150404020383454,0.9830080804076691,0.03398271014323729,1.0,2.0,1.0,2.0,0.4849164809850799,3.879331847880639,0.10759802719047759,1.0,8.0,100,1,10,5,10,2,90,1,5,5,15,20,1000,50.386,100,38.124,90,0.038124,13,1,1
0,0.49846113338042786,2.4923056669021393,0.09745615589732096,1.0,5.0,0.5333726305955692,2.6668631529778457,0.12089617050050787,1.0,5.0,1.0,5.0,0.5226554832728397,1.0453109665456795,0.02024923260836272,1.0,2.0,1.0,2.0,0.5476793818776486,4.381435055021189,0.08090831585207627,1.0,8.0,100,1,10,5,10,2,90,1,5,5,15,20,1000,57.324,100,32.583,95,0.032583,14,1,1
0,0.4945356100028405,2.4726780500142027,0.1350621139655506,1.0,5.0,0.5147610026094316,2.5738050130471577,0.09096141623204525,1.0,5.0,1.0,5.0,0.5144765296527772,1.0289530593055545,0.05838382452111725,1.0,2.0,1.0,2.0,0.5381095630464854,4.304876504371883,0.06863579272604604,1.0,8.0,100,1,10,5,10,2,90,1,5,5,15,20,1000,49.105,100,41.212,91,0.041212,16,1,1
0,0.5175620763522506,2.587810381761253,0.11003316300566325,1.0,5.0,0.5146048316248821,2.5730241581244107,0.14504990021010403,1.0,5.0,1.0,5.0,0.4273511361271881,0.8547022722543762,0.052237379331049376,1.0,2.0,1.0,2.0,0.45551742754967545,3.6441394203974036,0.13503374728071646,1.0,8.0,100,1,10,5,10,2,95,1,5,5,15,20,1000,46.726,100,44.2,94,0.0442,15,1,1
